identifier,TopicValue2,Topic,TopicValue,Month,Publisher,Author,Title,description,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
INNZ-30582,13.7193852255825,insurance_recent_companies_house_ami_community_company,0.719385225582548,2011-03,"Dominion post (Wellington, N.Z.)","Van den Bergh, Roeland","Quake set to hit premiums; Scale of destruction means many will suffer because of long rebuild time","Examines the issue of insurance and earthquakes and the financial consequences for insurance companies and their reinsurers that have arisen as a result of the two catastrophic earthquakes that have severely damaged Christchurch and parts of Canterbury. Notes Chris Ryan (Insurance Council chief executive) is of the view that because reinsurance makes up a large part of insurance companies' costs he expects the increases in reinsurance prices will be passed on to customers through higher premiums. Notes the issue of people and corporations who are under insured and the consequences of having to wait a long time for houses and business premises to be rebuilt.",0.000495785820525533,0.000495785820525533,0.000495785820525533,0.273177987109569,0.000495785820525533,0.000495785820525533,0.000495785820525533,0.000495785820525533,0.000495785820525533,0.000495785820525533,0.000495785820525533,0.000495785820525533,0.719385225582548,0.000495785820525533,0.000495785820525533,0.000495785820525533,0.000495785820525533
INNZ-30585,8.6808905380334,buildings_city_heritage_architect_notes_discusses_auckland,0.680890538033395,2011-03,"Sunday star times","Ninness, Greg","Auckland's quake fix go-slow","Examines the safety of Auckland buildings in the wake of the recent earthquake in Christchurch. Notifies of delays in risk assessment due to the super city amalgamation. Outlines the city's Earthquake Prone Buildings Policy. Compares the differing building policies of councils depending on the earthquake risk of the area they control. Notes the number of buildings considered by Auckland City Council to be at risk.",0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.680890538033395,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.309833024118738,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761
INNZ-30768,12.520184544406,finance_government_billion_economy_bill_english_rate_bank,0.520184544405998,2011-02,"MG business","Head, Warren","Disaster strikes at recovery","Assesses the current economic situation, given the likelihood of a 'double-dip' recession, the Pike River Mine and Christchurch earthquakes disasters and other economic factors. Seeks comment from several economists and economic analysts about whether the economy is improving or getting worse.",0.00115340253748558,0.0588235294117647,0.00115340253748558,0.00115340253748558,0.174163783160323,0.231833910034602,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.520184544405998,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
INNZ-30801,8.58595464520848,buildings_city_heritage_architect_notes_discusses_auckland,0.585954645208486,2011-02,"MG business","Fletcher, Richard","Earthquake law - the debate continues; Earthquake update","Comments further on the current law being used to deal with the effects of the earthquake on 4 Sep 2010. Cites concern expressed by the Auckland District Law Society and other lawyers that the powers granted in the Act (CERRA) go further than any previous legislation, including the Public Safety Conservation Act 1932. Includes an update noting that this column was written before the more destructive earthquake of 22 Feb 2011.",0.000731528895391368,0.183613752743233,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.585954645208486,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.220190197512802,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368
INNZ-31054,6.63552479815456,describes_experience_touches_sep_family_work_dunedin,0.635524798154556,2011-03,"Otago daily times","Ireland, Kieran","[Secondary scene : East Otago High School]; Martinborough moods a feast for the senses; Christchurch casualties not forgotten; A dark day","Features creative writing and art from four East Otago High School pupils, including observations of a visit to Martinborough, a report and a poem on the Christchurch earthquake, and artwork by Sarah Law about her holiday from Dunback to Wellington in early 2010.",0.00115340253748558,0.00115340253748558,0.00115340253748558,0.174163783160323,0.00115340253748558,0.635524798154556,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.0588235294117647,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.116493656286044,0.00115340253748558
INNZ-31393,11.5578406169666,mayor_bob_parker_mp_local_february_special_anderton,0.557840616966581,2011-03,"Dominion post (Wellington, N.Z.)","Francis, Clio","Into the breach","Profiles six people who have key roles in the aftermath of the earthquake. Talks to the coroner, the chief executive of energy company Orion NZ Ltd, the NZ Police Superintendent and night commander, the director of special operations for the Fire Service, the Civil Defence national controller and the Labour MP for Christchurch Central.",0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.557840616966581,0.000856898029134533,0.429305912596401,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
INNZ-31401,11.5149957155099,mayor_bob_parker_mp_local_february_special_anderton,0.514995715509854,2011-03,"Press (Christchurch, N.Z.)","Francis, Clio","Broad shoulders to carry city forward","Profiles six people who have key roles in the aftermath of the earthquake. Talks to the coroner, the chief executive of energy company Orion NZ Ltd, the NZ Police Superintendent and night commander, the director of special operations for the Fire Service, the Civil Defence national controller and the Labour MP for Christchurch Central.",0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.514995715509854,0.000856898029134533,0.472150814053128,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
INNZ-31412,8.78142974527527,buildings_city_heritage_architect_notes_discusses_auckland,0.781429745275267,2011-03,"Dominion post (Wellington, N.Z.)","Burgess, Dave","Shuddering in Wellington; The Cuba St Quarter","Focuses on the concern surrounding the city's earthquake-prone buildings in light of the deadly 22 February 2011 Christchurch Earthquake. Talks to Wellington Mayor Celia Wade-Brown about the restrengthening timeframes for the city's earthquake-prone buildings. Looks at what makes a building earthquake-prone and what buildings are required to withstand. Presents a map of the earthquake-prone buildings in the Cuba Street area.",0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.781429745275267,0.000821692686935086,0.000821692686935086,0.0829909613804437,0.000821692686935086,0.000821692686935086,0.124075595727198,0.000821692686935086,0.000821692686935086,0.000821692686935086
INNZ-31415,15.6004173187272,city_people_university_cbd_including_magnitude_effects,0.600417318727178,2011-03,"Press (Christchurch, N.Z.)","Todd, Rebecca","Health service ready to help mentally scarred","Reports that health professionals in the region are preparing for an influx of people who will need help to cope with the trauma of the earthquakes. Seeks comment from Prof Mark Creamer, director of the Australian Centre for Post-Traumatic Mental Health, about the range of responses people have to disastrous events, and the importance of having fun to improve wellbeing. Cites remarks from Canterbury District Health Board chief of psychiatry Sue Nightingale. Talks to some people who survived the earthquake about how they are faring. Speaks to pharmacist Don Sache about the increase in demand for tranquillisers or sleeping pills.",0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.313510693792384,0.02660406885759,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.0526864893062076,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.600417318727178,0.000521648408972353,0.000521648408972353
INNZ-31449,15.6215832445864,city_people_university_cbd_including_magnitude_effects,0.62158324458644,2011-03,"Press (Christchurch, N.Z.)","Gorman, Paul,","What's next?; Ring predictions play on fears","Asks earthquake experts for their assessment of whether a third big earthquake is likely, particularly given the existence of a previously hidden fault that ruptured on 26 Dec 2010, causing a magnitude 4.9 earthquake that caused significant damage to or weakening of buildings in the central business district. Notes the ethical and political difficulties for scientists in determining what information to impart and when. Talks to GNS Science natural hazards manager Dr Kelvin Berryman, visiting Pennsylvania State University geologist Prof Kevin Furlong and University of Canterbury geological sciences Prof Jarg Pettinga. Cites comment from Christchurch Mayor Bob Parker about the need for a thorough survey of geological hazards before considering a multibillion-dollar rebuild. Asks some of these people to comment on the prediction by Auckland weather forecaster Ken Ring of another major earthquake in the region on 20 Mar 2011.",0.00035498757543486,0.00035498757543486,0.00035498757543486,0.00035498757543486,0.00035498757543486,0.00035498757543486,0.00035498757543486,0.00035498757543486,0.0536031238906638,0.124600638977636,0.0358537451189208,0.00035498757543486,0.160099396521122,0.00035498757543486,0.62158324458644,0.00035498757543486,0.00035498757543486
INNZ-31469,15.307430129516,city_people_university_cbd_including_magnitude_effects,0.307430129516019,2011-03,"Press (Christchurch, N.Z.)","De Bueger, John","Lessons of hindsight in rebuild","Comments on the lessons that should be learned in rebuilding the central business district (CBD) of the city following the latest large earthquake on 22 Feb 2011. Recalls a reprint of an old colonial drawing showing the  landscape of the Canterbury Plains in the early 1850s, depicting low-lying swampland that later became the CBD. Notes that the areas worst affected by the earthquake are located in these old marshes. Offers advice to town planners in the city. Cautions that Hamilton and Whanganui also have similar landscapes so building codes should be updated.",0.137014314928425,0.000681663258350375,0.137014314928425,0.137014314928425,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.2733469665985,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.307430129516019,0.000681663258350375,0.000681663258350375
INNZ-31496,4.62900976290098,red_zone_homes_people_areas_damage_central,0.629009762900976,2011-03,"Press (Christchurch, N.Z.)","Stewart, Tamlyn","Tech firm brushes off quake","Showcases the visual-simulation specialist firm that is continuing to hire staff despite having to abandon its leased premises in the cordoned-off section of the central business district after the 22 Sep 2011 earthquake. Talks to company founder Sam Chaffey about its business activities in NZ and overseas.",0.00139470013947001,0.00139470013947001,0.00139470013947001,0.629009762900976,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.0711297071129707,0.00139470013947001,0.00139470013947001,0.210599721059972,0.00139470013947001,0.0711297071129707,0.00139470013947001,0.00139470013947001
INNZ-31517,6.76119402985075,describes_experience_touches_sep_family_work_dunedin,0.761194029850746,2011-03,"Sunday star times","Gadd, David","Jo flees NZ quake for ordeal in Japan","Jo flees NZ quake for ordeal in Japan",0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.761194029850746,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284
INNZ-31525,4.53804834377798,red_zone_homes_people_areas_damage_central,0.538048343777977,2011-03,"Sunday star times","Wall, Tony","Forgotten people are forgotten again","Follows the plight of Bexley residents in Seabreeze Close since September, the time of the first major earthquake to hit Christchurch. Reports they continue to live like refugees in ruined homes a full five months after the Canterbury earthquake liquified their street. Stresses the growing anger at the lack of action over thier plight.",0.000895255147717099,0.000895255147717099,0.0456580125335721,0.538048343777977,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.403760071620412,0.000895255147717099,0.000895255147717099
INNZ-31658,8.48566387295986,buildings_city_heritage_architect_notes_discusses_auckland,0.485663872959859,2011-03,"Sunday star times","Dudding, Adam","Christchurch 2016; Beginner's guide to rebuilding; Welcome to our Christchurch; Voices from abroad","Looks at how Christchurch city is going to rebuild and recounts what happen in the case of Napier after the 1931 earthquake flattened the city. Notes the debate about the realities of knocking down buildings, whether repair is possible for some heritage buildings is growing and a decision about whether to build high or low also has to be made. Features comment from Norman Foster (British architect), Hank Dittmar (chief executive of Prince Charles's conservation minded Foundation for the Built Environment) and Simon Jenkins (UK journalist). Includes interviews of ten prominent NZers who give a wide range of personal views about what shape the city of Christchurch should take.",0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.0886634318482576,0.000441111601235113,0.132774591971769,0.485663872959859,0.17688575209528,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.110719011910013,0.000441111601235113
INNZ-31765,6.34513274336283,describes_experience_touches_sep_family_work_dunedin,0.345132743362832,2011-03,"Listener (Wellington, N.Z.)","MacFie, Rebecca","'We are just shattered'","Portrays life in Christchurch two weeks after the big quake hit it. Shows residents such as Brian Frisken (74, Bexley) and Barbara Kerr (Aranui) coping with living in the aftermath, and describes community support and efforts to recover. Discusses the problem of temporary housing with winter approaching.",0.000983284169124877,0.000983284169124877,0.000983284169124877,0.1976401179941,0.000983284169124877,0.345132743362832,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.345132743362832,0.0993117010816126,0.000983284169124877,0.000983284169124877,0.000983284169124877
INNZ-31928,13.3942969518191,insurance_recent_companies_house_ami_community_company,0.394296951819076,2011-03,"Listener (Wellington, N.Z.)","Priestley, Rebecca,","Aftershock zone","Discusses the state of earthquake prediction.  Looks at a Geonet model used by Matt Gerstenberger of GNS Science to show earthquake and aftershock probabilities in Canterbury, describing their use in wake of the recent pair of earthquakes and the possibility of the Alpine Fault triggering an even larger earthquake. Looks at the possible use of warning time given by an early warning system.",0.246804326450344,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.394296951819076,0.000983284169124877,0.345132743362832,0.000983284169124877,0.000983284169124877
INNZ-31963,8.69585253456221,buildings_city_heritage_architect_notes_discusses_auckland,0.695852534562212,2011-03,"Listener (Wellington, N.Z.)","Easton, B. H.","Quakenomics","Discusses the pitfalls of the idea of 'GDP' (gross domestic product), looking at the effects of the Christchurch earthquake as an example.",0.00460829493087558,0.235023041474654,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.695852534562212,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558
INNZ-31970,1.48549323017408,february_people_cathedral_aftershocks_rubble_buildings_september,0.485493230174081,2011-03,"Listener (Wellington, N.Z.)","White, Xanthe","New shoots","Gives a personal account of being caught up in the earthquake in Christchurch while being involved with the Ellerslie Flower Show. Draws inspiration from Christchurch's image as a garden city.",0.485493230174081,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.292069632495164,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917
INNZ-32129,6.58220502901354,describes_experience_touches_sep_family_work_dunedin,0.58220502901354,2011-03,"Press (Christchurch, N.Z.)","Anderson, Vicki","Big little girl band","Talks to Lisa Blatchford, bassist and vocalist for the Auckland-based trio that started in Christchurch as 'Starlett'. Backgrounds the work that has gone into their debut album, recorded in Los Angeles. Mentions what happened to her family after the 22 Feb 2011 earthquake.",0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.58220502901354,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.388781431334623,0.00193423597678917
INNZ-32219,2.98978940650925,city_council_community_reports_chief_executive_government_public,0.989789406509253,2011-03,"Dominion post (Wellington, N.Z.)","Harris, Catherine","Skilled in action; Firms look overseas amid looming skills shortage","Looks at the current skills shortage in NZ and what is being done to address it. Talks to the former world champion discus thrower, now the chief executive of Best Pasifika Leadership Academy, about her own  upskilling plan and the focus of the Academy. Seeks comment from others in the building, engineering, hospitality and IT sectors, as well as spokespersons from the recruitment and industry training sectors and ANZ chief economist Cameron Bagrie. Informs that construction and infrastructure firms are likely to form alliances with international companies to provide the skilled labour necessary to rebuild Christchurch.",0.000638162093171666,0.989789406509253,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666
INNZ-32297,7.64991896272285,eqc_work_rebuild_commission_heading_ian_homes,0.649918962722852,2011-03,"Otago daily times","Price, Mark","Finding solid ground","Speaks to two families who have been displaced by the Christchurch earthquake about their plans for the future. Notes that the region has 'quietly absorbed' hundreds, and possibly thousands, of Christchurch residents, some of whom are likely to remain in Otago.",0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.649918962722852,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976
INNZ-32348,11.546346782988,mayor_bob_parker_mp_local_february_special_anderton,0.546346782988004,2011-03,"New Zealand herald","Masters, Catherine","City unites on day of healing","Describes the service held in Hagley Park in memory of the February 22 2011 earthquake, featuring parts of speeches given by Mayor Bob Parker, Ngai Tahu elder Henare Rakiihia, and Prince William. Relays the experience of some of the families of those killed in the earthquake.",0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.437295528898582,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.546346782988004,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
INNZ-32383,8.48347737671581,buildings_city_heritage_architect_notes_discusses_auckland,0.483477376715811,2011-03,"New Zealand herald","Barton, Chris","Building on shaky ground","Explores the options being considered for rebuilding Christchurch after its two earthquakes. Describes the damage, the most prominent weaknesses, and restoration efforts, as they relate to the city's affected suburbs, hills, and CBD area. Raises questions about the destruction, restoration or rebuilding of heritage and central city buildings. Quotes the views of Compusoft Engineering director Barry Davidson on seismic engineering, lack of political will to enforce building standards, and the need to check engineer's designs. Illustrates a model of a resilient house designed by Copeland Associates Architects.",0.000508388408744281,0.000508388408744281,0.000508388408744281,0.280122013218099,0.0767666497203864,0.000508388408744281,0.000508388408744281,0.483477376715811,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.153024911032028,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281
INNZ-32782,17.3272490221643,people_february_september_jersey_victims_replies_zealand,0.327249022164276,2011-03,"Sunday star times","Pepperell, Susan","The rise of the cake-stall nation","Talks to the head of the Christchurch Earthquake Appeal Mark Weldon about the funds raised so far. Touches on the effect of the earthquake and tsunami in Japan.  Names the three main funds to which people can contribute, and outlines what the money is being spent on.",0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.262059973924381,0.00130378096479791,0.00130378096479791,0.131681877444589,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.196870925684485,0.0664928292046936,0.327249022164276
INNZ-32806,6.38276990185387,describes_experience_touches_sep_family_work_dunedin,0.382769901853871,2011-03,"Sunday star times","Dudding, Adam","Power struggle","Profiles the CEO of Orion about his role in restoring electricity to Christchurch after its earthquakes. Talks about his hero status in the city and his career in the electricity sector. Touches on his salary, famous family members and why he is an energy-conscious person.",0.00109051254089422,0.32824427480916,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.382769901853871,0.00109051254089422,0.110141766630316,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.164667393675027,0.00109051254089422
INNZ-32841,15.6839237057221,city_people_university_cbd_including_magnitude_effects,0.683923705722071,2011-03,"Sunday star times","Moore, Johnny","Black Tuesday","Provides a diary of his days following the earthquake, starting at the Goodbye Blue Monday live music venue in Christchurch that he co-owns with his parents and siblings.",0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.275204359673025,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.683923705722071,0.00272479564032698,0.00272479564032698
INNZ-33077,15.7384464110128,city_people_university_cbd_including_magnitude_effects,0.738446411012783,2011-03,"Otago daily times","Mackenzie, Dene","Interim 'villages' of units planned; Logistics of rehousing Christchurch will be daunting","Examines the tender document proposal from the Dept of Building and Housing for 'imminent' temporary accommodation in the city following the two earthquakes. Describes the three stages being assessed. Talks to Dunedin builders and Dunedin City Council economic development manager Peter Harris about the logistical difficulties of housing displaced Christchurch residents.",0.000983284169124877,0.246804326450344,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.738446411012783,0.000983284169124877,0.000983284169124877
INNZ-33083,15.3716759431045,city_people_university_cbd_including_magnitude_effects,0.371675943104515,2011-03,"Otago daily times","Price, Mark","A ring of truth?","Focuses on the prediction by Auckland weather forecaster Ken Ring that Christchurch would experience another large earthquake on 20 Mar 2011. Talks to him about public reaction to his prediction, including death threats. Seeks comment from ACC Minister Nick Smith and several scientists who refute his methods and dismiss his predictions as misguided and irresponsible. Speaks to Victoria University psychologist Assoc Prof Marc Wilson about the results of his 2008 study into beliefs. Includes other tried but unproven ways of predicting the future.",0.000618429189857761,0.0624613481756339,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.217068645640074,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.309833024118738,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.371675943104515,0.000618429189857761,0.0315398886827458
INNZ-33089,6.68392370572207,describes_experience_touches_sep_family_work_dunedin,0.683923705722071,2011-03,"Otago daily times","Porteous, Debbie","26 days later ...","Talks to local residents in Christchurch and Lyttelton to see how they are faring after the second major earthquake since 4 Sep 2010. Sums up the situation.",0.00272479564032698,0.275204359673025,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.683923705722071,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698
INNZ-33214,2.46543778801843,city_council_community_reports_chief_executive_government_public,0.465437788018433,2011-03,"MG business","Birss, Neill","Financing the rebuild","Looks at ways in which Christchurch can help pay its share of the bill for the February 22 earthquake.",0.00460829493087558,0.465437788018433,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.465437788018433,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558
INNZ-33216,8.36567553468962,buildings_city_heritage_architect_notes_discusses_auckland,0.365675534689619,2011-03,"Dominion post (Wellington, N.Z.)","Sharpe, Marty","What Napier can teach Christchurch about rebuilding; Need for haste balanced with the need for preservation","Focuses on three lessons that Christchurch can learn from Napier, which recovered quickly after their city was ruined in a 7.9 magnitude earthquake, 3 Feb 1931. Cites an 1997 paper by economist Simon Chapple, estimating the economic impact of the Napier quake. Seeks comment on this paper from NZ Institute of Economic Research principal economist Shamubeel Eaqub, who emphasises the relevance of these findings to Christchurch. Speaks to Hawke's Bay museum and art gallery programmes leader Eloise Taylor, curator of an exhibition on the rebuilding of Napier. Talks to the retired architect who lived through the Feb 1931 earthquake, who comments on the situation and the parallels between the cities.",0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.130933750652061,0.000521648408972353,0.365675534689619,0.000521648408972353,0.0526864893062076,0.000521648408972353,0.104851330203443,0.000521648408972353,0.000521648408972353,0.339593114241002,0.000521648408972353,0.000521648408972353
INNZ-33219,2.46543778801843,city_council_community_reports_chief_executive_government_public,0.465437788018433,2011-03,"New Zealand herald","Jackson, Kerri","The second course","Talks to the first winner of the Masterchef television cooking programme, Brett McGregor, about his experience of the Christchurch earthquakes and his first cookbook.",0.00460829493087558,0.465437788018433,0.00460829493087558,0.00460829493087558,0.235023041474654,0.235023041474654,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558
INNZ-33265,8.52999294283698,buildings_city_heritage_architect_notes_discusses_auckland,0.52999294283698,2011-04,"Listener (Wellington, N.Z.)","MacFie, Rebecca","Blast those barricades","Portrays the frustration of Christchurch business owners whose CBD buildings have been barred by Civil Defence authorities, though journalists and dignitaries can participate in inner city guided tours. Talks to business owners - Gerald Westenra, David Collins, Joe Arts and Nicky Arts and Andrew Wheeley and Adele Wheeley - about how the ban has affected their businesses. Conveys criticism of and praise for the Canterbury Business Recovery service. Outlines plans for the central business district that are similar to those carried out in Napier after the 1931 earthquake.",0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.52999294283698,0.000705716302046577,0.000705716302046577,0.282992237120677,0.000705716302046577,0.177134791813691,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577
INNZ-33267,9.56554307116105,john_key_labelled_cup_prime_february_rugby_world_representing,0.565543071161049,2011-03,"MG business","Hutching, Chris","Déjà vu with a vengeance","Discusses the damaged caused to Christchurch after the Feb 2011 earthquake and estimates the cost to rebuild.",0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.378277153558052,0.565543071161049,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
INNZ-33351,17.8632478632479,people_february_september_jersey_victims_replies_zealand,0.863247863247863,2011-01,"New Zealand herald","Booker, Jarrod","Mum who lost family in quake wants to help","Mum who lost family in quake wants to help",0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.863247863247863
INNZ-33436,15.4373907979033,city_people_university_cbd_including_magnitude_effects,0.43739079790332,2011-03,"Press (Christchurch, N.Z.)","McCrone, John","Ultimate makeover","Looks at earthquake damage in Christchurch. Assesses potential future hazards and design principles, including ideas about precincts, low rise blocks, parks, land ownership, car parking and urban villages.  Reveals University of Canterbury Vice-Chancellor Rod Carr's suggestion for developing Christchurch central. Emphasises the need for consultation on masterplans for rebuilding. Presents a debate over ways to stimulate commercial activity in the CBD, focusing on rent levels.",0.0005824111822947,0.0879440885264997,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.20442632498544,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0297029702970297,0.0005824111822947,0.0005824111822947,0.43739079790332,0.20442632498544,0.0297029702970297
