ID,identifier,PublishingDate,Date (DDMMYYYY),Month,Issued,Publisher,Author,Author (detailed),Title,description,Titel_quake,cera,aftershock,red-zone,liquefaction,Brownlee,BobParker,christchurchANDrebuild,eqc,canterburyANDquake,christchurchANDquake,EQ_Score,Summary_Score
45572,INNZ-45572,20110618,18/06/2011,2011-06,"""18 Jun 2011; p.A11""","""Dominion post (Wellington, N.Z.)""","""McCrone, John""","""John McCrone""","""Please Mother Nature, are we halfway there yet?""","""Asks, after three big earthquakes in the city, what the odds are of a fourth one. Speaks to a number of scientists, including Kelvin Berryman of GNS Science and Professor Jarg Pettinga, head of geological science at Canterbury University, about assessing the hazard of more large earthquakes. Talks about the 6.3 magnitude earthquake that occurred on Monday 13 June 2011.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
45581,INNZ-45581,20110625,25/06/2011,2011-06,"""25 Jun 2011; v.229 n.3711:p.26-27""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""Writing from the edge""","""Describes how the relentlessness of the Christchurch earthquakes and the frustration of waiting for insurance companies to make decisions are taking its toll on the residents there.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
45702,INNZ-45702,20110618,18/06/2011,2011-06,"""18 Jun 2011; p.C3""","""Press (Christchurch, N.Z.)""","""McCrone, John""","""John McCrone""","""A rubbish week""","""Asks, after three big earthquakes in the city, what the odds are of a fourth one. Speaks to a number of scientists, including Kelvin Berryman of GNS Science and Professor Jarg Pettinga, head of geological science at Canterbury University, about assessing the hazard of more large earthquakes. Talks about the 6.3 magnitude earthquake that occurred on Monday 13 June 2011.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
45727,INNZ-45727,20110618,18/06/2011,2011-06,"""18 Jun 2011; p.C4-5""","""Press (Christchurch, N.Z.)""","""Anderson, Vicki""","""Vicki Anderson""","""Danger in the air?""","""Looks at the 15-year battle to have the high-frequency radio mast at Ouruhia, near Bottle Lake, removed because of concerns about its electromagnetic field. Speaks to former Ouruhia resident Penny Hargreaves about the issue and her fight to get the case heard in the High Court. Highlights the recent warning issued by the World Health Organisation that radiofrequency electromagnetic fields could cause cancer. Talks about NZ's approach to the issue, including the NZ standard. Reports on the case of former Ouruhia resident Jan Zervos who believes she developed a tumour on her uterus because of the electromagnetic radiation emitted from the mast. Notes that the 151-metre Radio Network tower was recently removed, after being seriously damaged in the recent series of earthquakes in Canterbury, and replaced with a 25-metre tower for Civil Defence.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
45887,INNZ-45887,20110619,19/06/2011,2011-06,"""19 Jun 2011; p.A10""","""Sunday star times""","""Cairns, Lois""","""Lois Cairns""","""Battered residents just want out""","""Cites a poll showing the number of Christchurch residents wanting to leave the city, following the 6.3 magnitude earthquake that occurred on Monday 13 June 2011. Talks to residents of Liggins Street, Burwood, about the liquefaction, waiting for official word on their homes, neighbours who have left, and the psychological toll. Anticipates a Government announcement on which areas of Christchurch will need to be abandoned.""",0,0,0,0,1,0,0,0,0,0,1,0.18181818181818182,0.2
46552,INNZ-46552,20110623,23/06/2011,2011-06,"""23 Jun 2011; p.14""","""Otago daily times""","""""","""""","""Reflecting on 150 years : 1888""","""Looks at news and events as they were recorded by the newspaper in 1888. Reports in the 8 May edition about a public meeting to protest against 'an influx of Chinese into the colony', Princess Theatre, Dunedin, 7 May 1888. Describes the effects in Invercargill and Christchurch of a violent earthquake on 1 Sep felt in the South Island, 3 Sep 1888. Publishes the text of a letter to the editor about a sweatshop in Dunedin, and the reply from the editor after investigating the situation, 20 Oct 1888. Includes a photograph of the Sew Hoy dredge owned by the Shotover Big Beach Gold Mining Co.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
46636,INNZ-46636,20110625,25/06/2011,2011-06,"""25 Jun 2011; p.A8-9""","""Dominion post (Wellington, N.Z.)""","""Cronshaw, Tim""","""Tim Cronshaw""","""'Rob put himself at risk of being killed - he saved at least three people'""","""Recounts the bravery of the Canterbury dairy farmer who crawled into the Payne Gould Corporation (PGC) building in Christchurch to rescue people after the 22 Feb 2011 earthquake. Cites his comments about the courage of those waiting to be saved, and the comments of some of the people he saved. Mentions the reaction of his wife Debbie Mackle to his being in the collapsed building. Notes his feelings on the demolition of the city's damaged buildings.""",0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.2
46725,INNZ-46725,20110625,25/06/2011,2011-06,"""25 Jun 2011; sup.p.12-14""","""Dominion post (Wellington, N.Z.)""","""Knox, Johanna""","""Johanna Knox""","""When money is time""","""Explains the concept of a community time bank and community currency. Talks to Project Lyttelton chairwoman Margaret Jefferies about the town's six year old time bank initiative and how it helped in the aftermath of the recent earthquakes. Describes its origin as NZ's first time bank and how it has been used as a template for others in Kaitaia, Whakatane, Otaki, Gore and two suburbs in Christchurch. Compares the community building banks to local exchange trading systems (Lets), or green dollar schemes. Examines the currencies and organisation of Lets schemes in the Wairarapa, Golden Bay, and Whanganui. Also looks at the Out of our own backyards (Ooooby) organisation for trading homegrown produce, and the Local origin Ashhurst voluntary exchange (Loaves).""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
46818,INNZ-46818,20110625,25/06/2011,2011-06,"""25 Jun 2011; sup.p.34-35""","""Dominion post (Wellington, N.Z.)""","""Catherall, Sarah""","""Sarah Catherall""","""The shape crusader""","""Features houses in Queenstown and Auckland designed by the South African born architect, looking at their uniform cladding and noting that they concern some neighbours. Cites his views about rebuilding earthquake damaged Christchurch.""",0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.2
46849,INNZ-46849,20110702,02/07/2011,2011-07,"""2 Jul 2011; v.229 n.3712:p.28-29""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""Shaky start""","""Interviews EQC chief executive officer Ian Simpson. Responds to criticisms that the Commission is not responding quickly enough to Christchurch earthquake claims.""",0,0,0,0,0,0,0,0,1,0,1,0.18181818181818182,0.2
46851,INNZ-46851,20110702,02/07/2011,2011-07,"""2 Jul 2011; v.229 n.3712""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""Ian Simpson interview""","""Interviews EQC chief executive officer Ian Simpson. Responds to criticisms that the Commission is not responding quickly enough to Christchurch earthquake claims.""",0,0,0,0,0,0,0,0,1,0,1,0.18181818181818182,0.2
46899,INNZ-46899,20110625,25/06/2011,2011-06,"""25 Jun 2011; p.C1-3""","""Press (Christchurch, N.Z.)""","""Cronshaw, Tim""","""Tim Cronshaw""","""Cold sweat; Life-saver put aside his fears""","""Recounts the bravery of the Canterbury dairy farmer who crawled into the Payne Gould Corporation (PGC) building in Christchurch to rescue people after the 22 Feb 2011 earthquake. Cites his comments about the courage of those waiting to be saved, and the comments of some of the people he saved. Mentions the reaction of his wife Debbie Mackle to his being in the collapsed building. Notes his feelings on the demolition of the city's damaged buildings.""",0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.2
46906,INNZ-46906,20110602,02/06/2011,2011-06,"""2 Jun 2011; p.A2""","""New Zealand herald""","""Booker, Jarrod""","""Jarrod Booker""","""Parents' burden lifted as quake victim identified""","""Parents' burden lifted as quake victim identified""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
46908,INNZ-46908,20110625,25/06/2011,2011-06,"""25 Jun 2011; p.C4-5""","""Press (Christchurch, N.Z.)""","""McCrone, John""","""John McCrone""","""Relish the power of a new generation""","""Muses on different styles of political activism of baby boomers and Generation Y youth. Exemplifies the latter, describing the formation of the Student Volunteer Army (Sam Johnson), the Rebuild Christchurch website (Deon Swiggs),  the TEDxChChEQ conference (YChCh, Raf Manji), and the White Elephant Trust (Ant Rohan).  Cites examples where city council consultation with youth has not been fruitful. Reports on the US generated 2006 Cone Millenial Cause Study that sets out the characteristics of baby boomers, Generation X and Generation Y, noting the optimism and social entrepreneurship of the latter. Talks to Canterbury University Vice Chancellor Rod Carr about the need to adapt to and nourish the collaborative and active style of Gen Y.""",0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.1
46917,INNZ-46917,20110625,25/06/2011,2011-06,"""25 Jun 2011; p.C6""","""Press (Christchurch, N.Z.)""","""Williams, David""","""David Williams""","""Piecing together a life""","""Talks to a Christchurch woman whose mother died in the 22 Feb 2011earthquake. Describes her experience of hearing details about her mother's death at the inquest for those who died in the collapsed CTV building just when the 13 Jun 2011earthquake struck. Remembers her mother and recalls the encouraging words of Prince William on showing him a photograph of her. Contains biographical material.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
46920,INNZ-46920,20110625,25/06/2011,2011-06,"""25 Jun 2011; p.C7""","""Press (Christchurch, N.Z.)""","""Jackson, Greg""","""Greg Jackson""","""Earthquakes rekindle community bonds""","""Explains how emergency aid operations began after the Christchurch earthquakes. Lists the NGO 's Disaster Relief Forum (NDRF) members  in Christchurch and how they worked together with international and official organisations and community led groups. Gives examples of multiple organisations collaborating successfully with community groups, such as Rotary and the Salvation Army. Cites comments by international disaster rebuild expert Peter Kenyon on Christchurch's post-quake response.""",1,0,0,0,0,0,0,1,0,0,1,0.2727272727272727,0.3
46935,INNZ-46935,20110626,26/06/2011,2011-06,"""26 Jun 2011; n.351:p.42-43""","""New Zealand herald""","""Gillies, Abby""","""Abby Gillies""","""City's people rocked to core and living on the edge""","""Having left Christchurch after the first earthquake in September the author returns after the February 22nd quake and finds most of her old haunts have been irreparably damaged or flattened completely. Visits the eastern suburbs where residents relate their feelings and plans for the future.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
46966,INNZ-46966,20110625,25/06/2011,2011-06,"""25 Jun 2011; sup.p.4-6""","""Press (Christchurch, N.Z.)""","""Knox, Johanna""","""Johanna Knox""","""When money is time""","""Explains the concept of a community time bank and community currency. Talks to Project Lyttelton chairwoman Margaret Jefferies about the town's six year old time bank initiative and how it helped in the aftermath of the recent earthquakes. Describes its origin as NZ's first time bank and how it has been used as a template for others in Kaitaia, Whakatane, Otaki, Gore and two suburbs in Christchurch. Compares the community building banks to local exchange trading systems (Lets), or green dollar schemes. Examines the currencies and organisation of Lets schemes in the Wairarapa, Golden Bay, and Whanganui. Also looks at the Out of our own backyards (Ooooby) organisation for trading homegrown produce, and the Local origin Ashhurst voluntary exchange (Loaves).""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
46977,INNZ-46977,20110625,25/06/2011,2011-06,"""25 Jun 2011; sup.p.30-31""","""Press (Christchurch, N.Z.)""","""Catherall, Sarah""","""Sarah Catherall""","""The shape crusader""","""Features houses in Queenstown and Auckland designed by the South African born architect, looking at their uniform cladding and noting that they concern some neighbours. Cites his views about rebuilding earthquake damaged Christchurch.""",0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.2
47164,INNZ-47164,20110625,25/06/2011,2011-06,"""25 Jun 2011; p.A9""","""New Zealand herald""","""Collins, Simon""","""Simon Collins""","""Survivors of the exodus""","""Describes how life has been for Christchurch families who moved to Auckland following the 2010-2011 earthquakes, talking to Brian Haybittle who resettled his family to the North Shore. Estimates the net loss of population from Christchurch, providing a breakdown of numbers for different groups: school children, international and language students, university students, rest home residents, Housing NZ tenants, beneficiaries and superannuitants. Also gives figures and destinations for Christchurch residents who left NZ. Forecasts the numbers expected to move to Christchurch to participate in rebuilding the city.""",0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.2
47806,INNZ-47806,20110709,09/07/2011,2011-07,"""9 Jul 2011; v.229 n.3713:p.21-23""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""Hard yards""","""Looks at the circumstances of three households, Brian Frisken's from Bexley, Tim Stephenson's from Kairaki Beach and Steve and Marie Davies' from Kaiapoi, after the Government announced its package for Canterbury homeowners with earthquake damaged land.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
47807,INNZ-47807,20110709,09/07/2011,2011-07,"""9 Jul 2011; v.229 n.3713""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""The plight of Canterbury homeowners""","""Looks at the circumstances of three households, Brian Frisken's from Bexley, Tim Stephenson's from Kairaki Beach and Steve and Marie Davies' from Kaiapoi, after the Government announced its package for Canterbury homeowners with earthquake damaged land.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
47947,INNZ-47947,20110625,25/06/2011,2011-06,"""25 Jun 2011; v.229 n.3711""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""Christchurch is struck again""","""Describes how the relentlessness of the Christchurch earthquakes and the frustration of waiting for insurance companies to make decisions are taking its toll on the residents there.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
47993,INNZ-47993,20110620,20/06/2011,2011-06,"""20 Jun 2011; v.135 n.5614:p.12-14""","""MG business""","""Hutching, Chris""","""Chris Hutching""","""Caution in most residential markets; More earthquake fallout""","""Advises of the prevailing mood reflected in sales volumes and prices in the residential real estate market, drawing on a joint BNZ and Real Estate Institute survey of licensed real estate agents nationwide.  Gauges the effect on insurance of the latest 13 Jun earthquake in Christchurch. Looks at the issue of what makes a building 'untenable', focusing on attempts by FM Custodians to cancel leases held by GP 96.""",1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.2
48131,INNZ-48131,20110702,02/07/2011,2011-07,"""2 Jul 2011; p.C3""","""Press (Christchurch, N.Z.)""","""Matthews, Philip""","""Philip Matthews""","""Visions of Avon's future""","""Looks at the argument to turn the city's earthquake devastated eastern residential areas around the Avon River into a park. Speaks to freelance writer Ashley Campbell about her idea for an 'Avon River Park' and to landscape architect Di Lucas about her approach to the idea. Talks about the social media debate it has inspired and the negative response from Earthquake Recovery minister Gerry Brownlee to the plans.""",0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,0.1
48154,INNZ-48154,20110702,02/07/2011,2011-07,"""2 Jul 2011; p.C4-5""","""Press (Christchurch, N.Z.)""","""McCrone, John""","""John McCrone""","""A rattle along for Ngai Tahu's legacy""","""Focuses on the growing involvement of Ngāi Tahu in the affairs of Canterbury. Reports that, with the scale of rebuilding being demanded in response to the Canterbury earthquakes, Ngāi Tahu is set to become an even greater influence. Suggests that it is making some people nervous. Speaks to Ngāi Tahu's kaiwhakahaere (tribe chairman) Mark Solomon about why forging a bicultural identity is important for the future of the region and the country as a whole, pointing out that demographic figures suggest NZ's future is 'increasingly brown'. Talks about the internal battles within its tribal ruling body Te Rūnanga o Ngāi Tahu (Tront) and its commercial operation Ngāi Tahu Holdings. Looks at how Ngāi Tahu is using its 1998 $170 million Treaty of Waitangi settlement to give its people a hand up, not a hand out, and how it has been driving the national agenda through pressure groups like the Iwi Leaders Forum, which represents the views of 57 iwi to Government. Speaks to Sacha McMeeking, the tribe's general manager of strategy and influence, about the letdown Māori are feeling over the way the Treaty of Waitangi has gone.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
48255,INNZ-48255,20110702,02/07/2011,2011-07,"""2 Jul 2011; p.A13""","""New Zealand herald""","""Hannan, Hayley""","""Hayley Hannan""","""Sir Peter Blake Leadership Awards""","""Honours the winners of the annual Sir Peter Blake Leadership Awards. Profiles the winner of the special award, student Sam Johnson, who organised the Student Volunteer Army clean up team following earthquakes in Christchurch; supreme award winner, public servant Dame Margaret Bazley; and 6 emerging leaders selected as showing great potential. Lists all supreme award winners since 2005.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
48542,INNZ-48542,20110401,01/04/2011,2011-04,"""1 Apr 2011; p.2""","""Waikato times""","""""","""""","""Shot son's flight spurred by big-quake prediction""","""Shot son's flight spurred by big-quake prediction""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
48689,INNZ-48689,20110415,15/04/2011,2011-04,"""15 Apr 2011; sup.p.18,19""","""New Zealand herald""","""""","""""","""Quake's shock brings web team back to basics""","""Quake's shock brings web team back to basics""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
48724,INNZ-48724,20110706,06/07/2011,2011-07,"""6 Jul 2011; p.21""","""Otago daily times""","""Parsons-King, Amy""","""Amy Parsons-King""","""Boutique on safer ground""","""Talks to the fashion designer who has relocated her boutique to her hometown after her business was destroyed in the Christchurch earthquake, 22 Feb 2011. Remarks on the tragedy of that day, which also claimed the life of her friend, Jillian Murphy, who was with her in the shop. Discusses her upbringing and career to date, and some of the labels she carries.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
49051,INNZ-49051,20110709,09/07/2011,2011-07,"""9 Jul 2011; p.A6-7,B28""","""New Zealand herald""","""Cleaver, Dylan""","""Dylan Cleaver""","""Against all odds, team carry the torch for their city; The final crusade""","""Looks at how the team reconfigured their 2011 Super 15 rugby season after the 22 February earthquake devastated Christchurch and their home ground, AMI Stadium. Speaks to a number of the team's players and staff members about their experiences. Notes that their 2011 record stands at 14-4 before playing in the Super 15 final against the Queensland Reds. Lists the distance travelled by the team, who did not play one game at their home ground during the 2011 season.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
49159,INNZ-49159,20110709,09/07/2011,2011-07,"""9 Jul 2011; p.A1,A4-A5""","""Press (Christchurch, N.Z.)""","""Williams, David""","""David Williams""","""Do you recognise this building? Clue : you are in Cashel Mall; Huge task ahead in central city; Tall buildings begin to disappear from city""","""Reports on the progress of the inner city demolition of earthquake-shattered buildings in central Christchurch. Lists the various buildings due for demolition.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
49216,INNZ-49216,20110709,09/07/2011,2011-07,"""9 Jul 2011; p.A15""","""Press (Christchurch, N.Z.)""","""Gamble, Warren""","""Warren Gamble""","""Tale of two cities - the broken, and the shaken""","""Compares the effects of the earthquakes in the east of Christchurch, where there is major damage, and the west, where it is shaken but still functioning. Talks to a resident from Aranui and one from Bishopdale about the different levels of house and property damage they are experiencing.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
49306,INNZ-49306,20110709,09/07/2011,2011-07,"""9 Jul 2011; p.C22""","""Press (Christchurch, N.Z.)""","""McDonald, Liz""","""Liz McDonald""","""Property players""","""Looks at how some property owners were dealt a better hand than others in terms of how the Christchurch earthquakes affected their properties. Describes some of the different outcomes people are faced with including the consequences of having or not having replacement insurance, having undamaged buildings available to tenants, and the suggestion of moving the central business district.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
49359,INNZ-49359,20110704,04/07/2011,2011-07,"""4 Jul 2011; v.135 n.5615:p.5-8""","""MG business""","""Hattaway, Peter""","""Peter Hattaway""","""Shaky finances""","""Gives a precis of recent NZ financial history, noting the collapse of many finance companies and the earthquakes in Christchurch. Looks at indications of debt in Christchuch becoming harder to collect, credit agencies taking a softer approach, and trends showing that credit card debt is becoming more of a burden for the middle class and that consumers are cutting back on it. Discusses the state of NZ finances and legal powers for debt collection""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
49364,INNZ-49364,20110709,09/07/2011,2011-07,"""9 Jul 2011; sup.p.37""","""Press (Christchurch, N.Z.)""","""Kitty, Robyn""","""Robyn Kitty""","""Building on water""","""Talks to landscape architect Di Lucas, about ROC (Renew Our City), and her firm notion of how post-earthquake Christchurch should be.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
49370,INNZ-49370,20110709,09/07/2011,2011-07,"""9 Jul 2011; sup.p.38-39""","""Press (Christchurch, N.Z.)""","""Madgin, Diana""","""Diana Madgin""","""Violent blow to oasis of calm""","""Talks to Barry Gadsby, the owner of one of architect Peter Beaven's designed apartments in Cornwall St, St Albans, about his courtyard garden, a destination for hundreds of tourists over the years. Outlines the damage done to it by the Christchurch earthquakes.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
49531,INNZ-49531,20110709,09/07/2011,2011-07,"""9 Jul 2011; p.23""","""Otago daily times""","""Rae, Sally""","""Sally Rae""","""Young coffee devotee enjoys sweet success""","""Talks to the young bachelor of commerce student at Aoraki Polytechnic about her use of social networking, particularly Twitter, to establish the Italian-made Bezzera coffee machine brand in NZ. Mentions that she was living in Christchurch until the earthquakes, and provided eyewitness accounts for overseas news networks because of her social networking profile.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
49581,INNZ-49581,20110711,11/07/2011,2011-07,"""11 Jul 2011; p.2""","""Otago daily times""","""Haggart, Matthew""","""Matthew Haggart""","""Grappling with earthquake mayhem""","""Profiles the Dunedin-educated chairwoman of the NZ Historic Places Trust board. Talks to her about her education and career as a lawyer and judge. Describes the challenges facing the Trust in dealing with the effects of the Christchurch earthquakes on heritage buildings in the area, and comments on the need for more 'heritage artisans' to take charge of the architectural restoration of historic buildings. Cites other remarks she made to members of the University Club before the 13 Jun 2011 aftershocks in Christchurch.""",1,0,1,0,0,0,0,0,0,0,1,0.2727272727272727,0.2
49652,INNZ-49652,20110716,16/07/2011,2011-07,"""16 Jul 2011; p.A8""","""Dominion post (Wellington, N.Z.)""","""Fisher, Amanda""","""Amanda Fisher""","""Hard lessons for shaky schools""","""Reveals that some 24 Wellington schools are potentially earthquake prone, listing the schools named by the City Council. Seeks comments from principals about the Council's findings. Discusses how the level of risk is assessed. Looks at the costs of strengthening the school buildings. Notes briefly the effects of pupil relocation resulting from the 22 Feb 2011 Christchurch earthquake.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
49999,INNZ-49999,20110716,16/07/2011,2011-07,"""16 Jul 2011; p.C1-2""","""Press (Christchurch, N.Z.)""","""Matthews, Philip""","""Philip Matthews""","""Cover charge""","""Looks at pressures on the insurance industry of continuing earthquakes in the Christchurch area. Talks to Insurance Council chief executive Chris Ryan about the tensions between the reinsurers who insure the insurance companies and those involved in rebuilding the city. Describes the implications for commercial insurance in the future. Looks at legal issues arising around commercial leases and residential insurance.""",0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.2
50184,INNZ-50184,20110716,16/07/2011,2011-07,"""16 Jul 2011; v.229 n.3714:p.18-23""","""Listener (Wellington, N.Z.)""","""Laugesen, Ruth""","""Ruth Laugesen""","""Stress - cause, effect, and management""","""Speaks to local GPs in Christchurch about the increases in anxiety / stress related illnesses due to the earthquakes. Discusses research about how the immune system and nervous system can be affected by stress. Talks to professor Andrew Hill, head of Auckland's South Auckland Clinical School about his findings from a study about relaxation after surgery and its affect on recovery rates. Gives advice on beating stress.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
50610,INNZ-50610,20110730,30/07/2011,2011-07,"""30 Jul 2011; v.229 n.3716:p.18-22""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""Home truths""","""Looks at the effect of the recent Christchurch earthquakes on home insurance premiums and reinsurance. Supplies figures on the insurance cost of recent natural disasters. Looks at increases in contracting with international reinsurers and why some reinsurers are withdrawing from the market. Asks if NZ households may eventually be without comprehensive protection or be refused insurance on the basis of house inspections. Gives tips on what to look for when buying insurance and outlines the key issues arising from claims in Christchurch. Touches on how insurance company AMI has fared in the wake of the recent earthquakes.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
51093,INNZ-51093,20110405,05/04/2011,2011-04,"""5 Apr 2011; p.11""","""Waikato times""","""Priest, Ceana""","""Ceana Priest""","""February quake prompts move north""","""February quake prompts move north""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
51122,INNZ-51122,20110523,23/05/2011,2011-05,"""23 May 2011; p.B13""","""New Zealand herald""","""South, Gill""","""Gill South""","""Award winners have quake-city project""","""Award winners have quake-city project""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
51192,INNZ-51192,20110723,23/07/2011,2011-07,"""23 Jul 2011; p.C2-3""","""Press (Christchurch, N.Z.)""","""""","""""","""Your pass to the red zone""","""Presents an aerial view of the central business district (CBD) red zone of the earthquake damaged city. Includes some ground level images. Notes that the photographs were taken on 8 Jul 2011.""",0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.1
51211,INNZ-51211,20110723,23/07/2011,2011-07,"""23 Jul 2011; p.C8-9""","""Press (Christchurch, N.Z.)""","""Anderson, Vicki""","""Vicki Anderson""","""Fracking : yes or no?""","""Reports that the controversial mining practice of fracking, which may trigger earthquakes and contaminate drinking water, could get the go-ahead in Canterbury. Speaks to Dr Paul White, senior groundwater scientist for GNS Science, Green Party environment spokesperson David Clendon, and West Coast-based geologist Dr Murry Cave, of Western Exploration, about the possible impact of the process on the region, and to L&amp;M Energy managing director Kent Anson about the company's applications. Explains how fracking works. Briefly outlines some overseas fracking issues, including an Australian senate inquiry into its use in the coalmines of New South Wales and Queensland.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
51237,INNZ-51237,20110723,23/07/2011,2011-07,"""23 Jul 2011; p.C10-11""","""Press (Christchurch, N.Z.)""","""Haywood, David""","""David Haywood""","""On your bike""","""Argues that the post-earthquake rebuilding period is the time to create a high-quality cycling infrastructure in Christchurch. Points to the successful Copenhagen method of encouraging people to commute by bicycle, which is usually known as 'Copenhagenisation'. Calculates how many litres of petrol would be saved in the city if people cycled at the same rate as those of Copenhagen. Considers the effects of cycling on public health. Touches on the results of an economic study in Portland, Oregon, after it underwent a Copenhagenisation in 2008. Looks at what needs to be done in the city to create a cycle network that appeals to commuters.""",0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.2
51250,INNZ-51250,20110723,23/07/2011,2011-07,"""23 Jul 2011; p.C21-22""","""Press (Christchurch, N.Z.)""","""Wood, Alan""","""Alan Wood""","""Keeping calm and carrying on""","""Looks at the process of recovery from the Canterbury earthquakes for the region's manufacturing sector. Speaks to a number of local manufacturers and industry leaders, including John Walley, chief executive of the NZ Manufactures and Exporters Association, about some of the issues facing the sector, such as staff retention and the high value of the NZ dollar, and the rebuild process.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
51505,INNZ-51505,20110730,30/07/2011,2011-07,"""30 Jul 2011; sup.p.26-27""","""Press (Christchurch, N.Z.)""","""Killick, David,""","""David Killick""","""Grin and share it""","""Looks at examples of co-housing or common-ownership properties in Christchurch, Colorado and California. Describes the Clifton Hill development, the work of architect Roger Buck. Extols the benefits of shared facilities and communal resources. Suggests this type of housing may suit earthquake damaged Christchurch.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
52393,INNZ-52393,20110730,30/07/2011,2011-07,"""30 Jul 2011; sup.p.28-29""","""Dominion post (Wellington, N.Z.)""","""Killick, David,""","""David Killick""","""Grin and share it""","""Looks at examples of co-housing or common-ownership properties in Christchurch, Colorado and California. Describes the Clifton Hill development, the work of architect Roger Buck. Extols the benefits of shared facilities and communal resources. Suggests this type of housing may suit earthquake damaged Christchurch.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
52546,INNZ-52546,20110806,06/08/2011,2011-08,"""6 Aug 2011; p.C4-5""","""Press (Christchurch, N.Z.)""","""Matthews, Philip""","""Philip Matthews""","""Quakes' many stories to go on the record""","""Reports on how the experience of the Christchurch earthquakes will become the most comprehensively studied and archived disaster in NZ's history. Speaks to National Library of NZ associate chief librarian Ronald Milne about how the library has been steadily working to amass an earthquake archive, which includes an oral history project, commissioned photographs, harvesting of earthquake-related websites, and earthquake-related ephemera. Backgrounds the launch of the Ministry of Culture and Heritage's new web project called 'Quake Stories'. Talks to Paul Millar, an associate professor in the College of Arts at Canterbury University, about the plans for the 'Ceismic consortium', which will see Canterbury build up a unique archive of quake experiences.""",1,0,0,0,0,0,0,0,0,1,1,0.2727272727272727,0.3
